grad(p):0,grad(p):1,grad(p):2
3.29E-05,-3.85E-06,-3.03E-21
3.27E-05,-4.24E-06,0
3.24E-05,-4.75E-06,0
3.21E-05,-5.40E-06,-1.38E-21
3.18E-05,-6.16E-06,0
3.15E-05,-7.04E-06,0
3.11E-05,-7.98E-06,-1.31E-21
3.07E-05,-8.97E-06,0
3.02E-05,-9.96E-06,0
2.98E-05,-1.09E-05,-1.27E-21
2.93E-05,-1.17E-05,-1.27E-21
2.88E-05,-1.25E-05,0
2.83E-05,-1.30E-05,0
2.78E-05,-1.34E-05,0
2.73E-05,-1.37E-05,0
2.67E-05,-1.38E-05,0
2.62E-05,-1.39E-05,0
2.57E-05,-1.38E-05,0
2.52E-05,-1.36E-05,-2.82E-21
2.47E-05,-1.34E-05,0
2.43E-05,-1.31E-05,0
2.39E-05,-1.28E-05,1.56E-21
2.35E-05,-1.25E-05,8.07E-22
2.31E-05,-1.21E-05,-3.83E-24
2.28E-05,-1.18E-05,-8.83E-22
2.26E-05,-1.14E-05,4.09E-24
2.23E-05,-1.11E-05,0
2.21E-05,-1.07E-05,0
2.19E-05,-1.03E-05,0
2.18E-05,-9.85E-06,5.70E-22
2.17E-05,-9.37E-06,-1.21E-21
2.16E-05,-8.85E-06,0
2.15E-05,-8.33E-06,-1.37E-21
2.14E-05,-7.78E-06,0
2.14E-05,-7.21E-06,7.83E-22
2.14E-05,-6.67E-06,-8.36E-22
2.13E-05,-6.14E-06,4.47E-22
2.13E-05,-5.62E-06,0
2.13E-05,-5.12E-06,0
2.13E-05,-4.65E-06,2.77E-22
2.13E-05,-4.17E-06,0
2.13E-05,-3.67E-06,-3.22E-22
2.13E-05,-3.21E-06,0
2.14E-05,-2.71E-06,0
2.14E-05,-2.20E-06,0
2.14E-05,-1.75E-06,0
2.14E-05,-1.30E-06,0
2.15E-05,-8.08E-07,0
2.15E-05,-4.91E-07,4.16E-22
2.15E-05,-9.65E-08,6.32E-25
3.15E-05,-2.76E-06,0
3.16E-05,-9.07E-06,0
3.16E-05,-1.39E-05,0
3.17E-05,-1.58E-05,2.40E-22
3.18E-05,-1.60E-05,2.23E-22
3.19E-05,-1.58E-05,-2.53E-24
3.20E-05,-1.55E-05,3.77E-22
3.22E-05,-1.50E-05,0
3.23E-05,-1.44E-05,0
3.24E-05,-1.37E-05,0
3.25E-05,-1.29E-05,5.59E-22
3.26E-05,-1.21E-05,1.04E-21
3.27E-05,-1.12E-05,4.87E-22
3.28E-05,-1.04E-05,-2.88E-24
3.29E-05,-9.52E-06,0
3.29E-05,-8.67E-06,0
3.30E-05,-7.89E-06,0
3.31E-05,-7.17E-06,0
3.31E-05,-6.48E-06,-6.49E-22
3.31E-05,-5.85E-06,1.84E-21
3.32E-05,-5.29E-06,0
3.32E-05,-4.80E-06,0
3.31E-05,-4.39E-06,0
3.31E-05,-4.07E-06,9.86E-22
3.30E-05,-3.82E-06,-9.39E-22
3.30E-05,-3.67E-06,8.90E-22
3.28E-05,-3.61E-06,1.71E-21
3.27E-05,-3.66E-06,1.64E-21
3.25E-05,-3.81E-06,0
3.23E-05,-4.10E-06,1.52E-21
3.21E-05,-4.51E-06,0
3.18E-05,-5.05E-06,1.44E-21
3.15E-05,-5.71E-06,-1.40E-21
3.12E-05,-6.50E-06,0
3.08E-05,-7.39E-06,0
3.05E-05,-8.35E-06,2.63E-21
3.00E-05,-9.36E-06,-1.30E-21
2.96E-05,-1.04E-05,0
2.92E-05,-1.13E-05,0
2.87E-05,-1.22E-05,1.27E-21
2.82E-05,-1.29E-05,0
2.76E-05,-1.35E-05,0
2.71E-05,-1.39E-05,-1.30E-21
2.66E-05,-1.42E-05,1.31E-21
2.60E-05,-1.44E-05,-1.33E-21
2.55E-05,-1.44E-05,0
2.50E-05,-1.43E-05,0
2.45E-05,-1.41E-05,1.42E-21
2.40E-05,-1.38E-05,0
2.35E-05,-1.36E-05,1.51E-21
2.31E-05,-1.32E-05,-3.13E-21
2.27E-05,-1.29E-05,0
2.24E-05,-1.25E-05,8.45E-22
2.21E-05,-1.21E-05,-8.91E-22
2.18E-05,-1.18E-05,-9.26E-22
2.16E-05,-1.14E-05,0
2.14E-05,-1.10E-05,0
2.12E-05,-1.05E-05,0
2.10E-05,-1.01E-05,0
2.09E-05,-9.57E-06,6.07E-22
2.08E-05,-9.03E-06,0
2.07E-05,-8.46E-06,6.87E-22
2.07E-05,-7.88E-06,-7.36E-22
2.06E-05,-7.31E-06,-7.83E-22
2.06E-05,-6.76E-06,4.19E-22
2.06E-05,-6.20E-06,0
2.06E-05,-5.66E-06,0
2.06E-05,-5.14E-06,5.19E-22
2.06E-05,-4.62E-06,-5.58E-22
2.06E-05,-4.14E-06,0
2.06E-05,-3.64E-06,3.22E-22
2.06E-05,-3.14E-06,0
2.06E-05,-2.61E-06,0
2.07E-05,-2.14E-06,0
2.07E-05,-1.64E-06,0
2.07E-05,-1.14E-06,-2.38E-22
2.07E-05,-7.34E-07,0
2.07E-05,-4.09E-07,-2.78E-22
2.08E-05,-1.45E-08,-1.50E-22
3.09E-05,-2.66E-06,0
3.09E-05,-8.72E-06,0
3.10E-05,-1.33E-05,0
3.11E-05,-1.53E-05,-2.40E-22
3.12E-05,-1.55E-05,-4.43E-22
3.13E-05,-1.53E-05,4.10E-22
3.14E-05,-1.50E-05,0
3.16E-05,-1.46E-05,3.54E-22
3.17E-05,-1.40E-05,0
3.18E-05,-1.33E-05,0
3.19E-05,-1.25E-05,5.66E-22
3.20E-05,-1.18E-05,-5.23E-22
3.21E-05,-1.09E-05,-4.87E-22
3.22E-05,-1.01E-05,4.54E-22
3.23E-05,-9.31E-06,-8.53E-22
3.24E-05,-8.53E-06,-7.97E-22
3.24E-05,-7.77E-06,0
3.25E-05,-7.07E-06,-7.00E-22
3.25E-05,-6.40E-06,0
3.26E-05,-5.80E-06,-2.47E-21
3.26E-05,-5.28E-06,0
3.26E-05,-4.83E-06,1.10E-21
3.26E-05,-4.45E-06,0
3.25E-05,-4.15E-06,-1.98E-21
3.25E-05,-3.92E-06,2.83E-21
3.24E-05,-3.80E-06,-1.80E-21
3.23E-05,-3.77E-06,-3.44E-21
3.21E-05,-3.84E-06,-1.64E-21
3.20E-05,-4.04E-06,1.59E-21
3.18E-05,-4.35E-06,1.54E-21
3.15E-05,-4.78E-06,1.49E-21
3.13E-05,-5.35E-06,8.62E-24
3.10E-05,-6.04E-06,2.80E-21
3.06E-05,-6.85E-06,-2.75E-21
3.02E-05,-7.76E-06,0
2.99E-05,-8.74E-06,-1.32E-21
2.94E-05,-9.76E-06,1.30E-21
2.90E-05,-1.08E-05,-2.59E-21
2.85E-05,-1.18E-05,0
2.80E-05,-1.26E-05,0
2.75E-05,-1.34E-05,0
2.70E-05,-1.40E-05,2.58E-21
2.64E-05,-1.44E-05,1.30E-21
2.59E-05,-1.47E-05,-1.31E-21
2.53E-05,-1.49E-05,1.33E-21
2.48E-05,-1.49E-05,-2.72E-21
2.42E-05,-1.48E-05,0
2.37E-05,-1.46E-05,1.43E-21
2.32E-05,-1.43E-05,-1.47E-21
2.28E-05,-1.40E-05,6.69E-24
2.24E-05,-1.37E-05,-6.81E-24
2.20E-05,-1.33E-05,0
2.16E-05,-1.29E-05,-1.70E-21
2.13E-05,-1.25E-05,3.56E-21
2.10E-05,-1.21E-05,0
2.08E-05,-1.17E-05,0
2.06E-05,-1.12E-05,0
2.04E-05,-1.08E-05,0
2.03E-05,-1.03E-05,0
2.02E-05,-9.75E-06,0
2.01E-05,-9.20E-06,-1.30E-21
2.00E-05,-8.61E-06,-6.93E-22
1.99E-05,-8.01E-06,7.36E-22
1.99E-05,-7.41E-06,7.89E-22
1.98E-05,-6.83E-06,8.44E-22
1.98E-05,-6.25E-06,0
1.98E-05,-5.68E-06,0
1.98E-05,-5.17E-06,2.01E-24
1.98E-05,-4.62E-06,-2.16E-24
1.98E-05,-4.09E-06,-6.03E-22
1.98E-05,-3.59E-06,0
1.99E-05,-3.05E-06,0
1.99E-05,-2.56E-06,0
1.99E-05,-2.03E-06,4.09E-22
1.99E-05,-1.49E-06,0
1.99E-05,-1.03E-06,2.38E-22
2.00E-05,-6.14E-07,0
2.00E-05,-2.81E-07,0
2.00E-05,6.44E-08,3.03E-22
3.03E-05,-2.51E-06,0
3.04E-05,-8.42E-06,0
3.04E-05,-1.29E-05,0
3.05E-05,-1.47E-05,0
3.06E-05,-1.49E-05,0
3.07E-05,-1.48E-05,-4.15E-22
3.09E-05,-1.45E-05,0
3.10E-05,-1.41E-05,-3.54E-22
3.11E-05,-1.36E-05,0
3.12E-05,-1.29E-05,0
3.13E-05,-1.22E-05,3.41E-24
3.14E-05,-1.14E-05,0
3.15E-05,-1.07E-05,0
3.16E-05,-9.90E-06,0
3.17E-05,-9.11E-06,8.53E-22
3.18E-05,-8.36E-06,7.97E-22
3.19E-05,-7.64E-06,0
3.19E-05,-6.96E-06,-7.09E-22
3.20E-05,-6.32E-06,1.32E-21
3.20E-05,-5.77E-06,1.24E-21
3.20E-05,-5.28E-06,0
3.20E-05,-4.84E-06,-1.10E-21
3.20E-05,-4.49E-06,-1.05E-21
3.20E-05,-4.22E-06,9.93E-22
3.19E-05,-4.02E-06,-3.79E-21
3.19E-05,-3.92E-06,-1.10E-23
3.18E-05,-3.94E-06,1.72E-21
3.16E-05,-4.04E-06,1.66E-21
3.14E-05,-4.26E-06,-3.19E-21
3.12E-05,-4.59E-06,-3.08E-21
3.10E-05,-5.06E-06,-1.49E-21
3.07E-05,-5.66E-06,-1.44E-21
3.04E-05,-6.37E-06,-4.24E-21
3.00E-05,-7.20E-06,-1.58E-23
2.97E-05,-8.13E-06,0
2.93E-05,-9.13E-06,0
2.88E-05,-1.02E-05,0
2.84E-05,-1.12E-05,2.59E-21
2.79E-05,-1.22E-05,2.59E-21
2.74E-05,-1.31E-05,0
2.68E-05,-1.39E-05,-2.58E-21
2.63E-05,-1.45E-05,1.30E-23
2.57E-05,-1.50E-05,0
2.51E-05,-1.53E-05,0
2.46E-05,-1.54E-05,0
2.40E-05,-1.54E-05,2.72E-21
2.35E-05,-1.53E-05,0
2.30E-05,-1.51E-05,-1.43E-21
2.25E-05,-1.48E-05,1.47E-21
2.20E-05,-1.45E-05,6.46E-24
2.16E-05,-1.41E-05,1.57E-21
2.12E-05,-1.37E-05,0
2.08E-05,-1.33E-05,1.70E-21
2.05E-05,-1.29E-05,-1.78E-21
2.02E-05,-1.24E-05,0
2.00E-05,-1.20E-05,0
1.98E-05,-1.15E-05,0
1.96E-05,-1.10E-05,0
1.95E-05,-1.05E-05,1.16E-21
1.94E-05,-9.94E-06,0
1.93E-05,-9.37E-06,1.30E-21
1.92E-05,-8.76E-06,6.93E-22
1.91E-05,-8.12E-06,7.41E-22
1.91E-05,-7.50E-06,2.93E-24
1.90E-05,-6.90E-06,-1.69E-21
1.90E-05,-6.31E-06,0
1.90E-05,-5.73E-06,0
1.90E-05,-5.17E-06,-5.21E-22
1.90E-05,-4.63E-06,5.60E-22
1.90E-05,-4.06E-06,6.03E-22
1.90E-05,-3.50E-06,6.52E-22
1.91E-05,-2.97E-06,0
1.91E-05,-2.46E-06,0
1.91E-05,-1.94E-06,-4.09E-22
1.91E-05,-1.39E-06,-4.43E-22
1.92E-05,-8.71E-07,-4.79E-22
1.92E-05,-4.51E-07,0
1.92E-05,-2.09E-07,0
1.92E-05,8.69E-08,-3.03E-22
2.98E-05,-2.42E-06,0
2.98E-05,-8.08E-06,-2.86E-22
2.99E-05,-1.23E-05,-5.28E-22
3.00E-05,-1.41E-05,0
3.01E-05,-1.44E-05,0
3.02E-05,-1.43E-05,4.15E-22
3.03E-05,-1.40E-05,0
3.04E-05,-1.36E-05,0
3.06E-05,-1.31E-05,0
3.07E-05,-1.25E-05,0
3.08E-05,-1.18E-05,-1.14E-21
3.09E-05,-1.11E-05,-1.07E-21
3.10E-05,-1.04E-05,0
3.11E-05,-9.62E-06,9.25E-22
3.12E-05,-8.91E-06,8.63E-22
3.13E-05,-8.18E-06,0
3.14E-05,-7.49E-06,0
3.14E-05,-6.86E-06,2.83E-21
3.15E-05,-6.26E-06,-1.32E-21
3.15E-05,-5.72E-06,1.25E-21
3.15E-05,-5.25E-06,1.18E-21
3.15E-05,-4.86E-06,0
3.15E-05,-4.53E-06,-1.06E-21
3.15E-05,-4.29E-06,0
3.14E-05,-4.12E-06,3.81E-21
3.13E-05,-4.06E-06,3.64E-21
3.12E-05,-4.09E-06,0
3.11E-05,-4.23E-06,-3.34E-21
3.09E-05,-4.48E-06,3.21E-21
3.07E-05,-4.85E-06,1.55E-21
3.05E-05,-5.34E-06,0
3.02E-05,-5.96E-06,-2.92E-21
2.99E-05,-6.71E-06,2.83E-21
2.95E-05,-7.57E-06,2.76E-21
2.91E-05,-8.52E-06,0
2.87E-05,-9.54E-06,2.68E-21
2.82E-05,-1.06E-05,0
2.77E-05,-1.17E-05,2.62E-21
2.72E-05,-1.27E-05,-2.59E-21
2.67E-05,-1.36E-05,0
2.61E-05,-1.44E-05,2.58E-21
2.56E-05,-1.50E-05,1.27E-23
2.50E-05,-1.55E-05,0
2.44E-05,-1.58E-05,-2.66E-21
2.38E-05,-1.59E-05,0
2.32E-05,-1.59E-05,0
2.27E-05,-1.58E-05,0
2.22E-05,-1.56E-05,2.88E-21
2.17E-05,-1.53E-05,0
2.12E-05,-1.50E-05,-1.53E-21
2.07E-05,-1.46E-05,0
2.03E-05,-1.42E-05,1.65E-21
2.00E-05,-1.37E-05,0
1.97E-05,-1.33E-05,1.80E-21
1.94E-05,-1.28E-05,0
1.92E-05,-1.23E-05,1.98E-21
1.90E-05,-1.18E-05,2.08E-21
1.88E-05,-1.13E-05,1.10E-21
1.86E-05,-1.07E-05,-1.16E-21
1.85E-05,-1.01E-05,0
1.84E-05,-9.53E-06,0
1.84E-05,-8.90E-06,0
1.83E-05,-8.26E-06,-7.41E-22
1.83E-05,-7.61E-06,-7.92E-22
1.82E-05,-6.98E-06,-2.99E-24
1.82E-05,-6.36E-06,0
1.82E-05,-5.75E-06,0
1.82E-05,-5.17E-06,0
1.82E-05,-4.61E-06,0
1.82E-05,-4.01E-06,-6.07E-22
1.82E-05,-3.46E-06,2.30E-24
1.82E-05,-2.92E-06,0
1.83E-05,-2.34E-06,0
1.83E-05,-1.81E-06,4.11E-22
1.83E-05,-1.29E-06,4.43E-22
1.84E-05,-7.64E-07,4.79E-22
1.84E-05,-3.37E-07,-5.21E-22
1.84E-05,-8.70E-08,2.82E-22
1.84E-05,1.59E-07,0
2.93E-05,-2.27E-06,0
2.93E-05,-7.73E-06,2.86E-22
2.94E-05,-1.18E-05,5.28E-22
2.95E-05,-1.35E-05,0
2.96E-05,-1.38E-05,-4.54E-22
2.97E-05,-1.37E-05,-4.20E-22
2.98E-05,-1.35E-05,0
2.99E-05,-1.32E-05,0
3.01E-05,-1.27E-05,6.68E-22
3.02E-05,-1.21E-05,6.20E-22
3.03E-05,-1.15E-05,5.73E-22
3.04E-05,-1.08E-05,1.07E-21
3.05E-05,-1.01E-05,0
3.06E-05,-9.39E-06,-9.25E-22
3.07E-05,-8.69E-06,-8.63E-22
3.08E-05,-8.01E-06,-8.12E-22
3.09E-05,-7.36E-06,1.52E-21
3.09E-05,-6.74E-06,-1.42E-21
3.10E-05,-6.19E-06,0
3.10E-05,-5.69E-06,-1.25E-21
3.11E-05,-5.23E-06,-1.18E-21
3.11E-05,-4.86E-06,-2.25E-21
3.11E-05,-4.57E-06,-1.25E-23
3.10E-05,-4.36E-06,0
3.10E-05,-4.24E-06,-1.91E-21
3.09E-05,-4.20E-06,-1.82E-21
3.08E-05,-4.25E-06,0
3.06E-05,-4.43E-06,3.36E-21
3.04E-05,-4.72E-06,1.63E-21
3.02E-05,-5.11E-06,-3.13E-21
3.00E-05,-5.64E-06,-3.03E-21
2.97E-05,-6.30E-06,2.92E-21
2.93E-05,-7.07E-06,0
2.89E-05,-7.94E-06,0
2.85E-05,-8.92E-06,0
2.81E-05,-9.98E-06,-2.68E-21
2.76E-05,-1.11E-05,0
2.71E-05,-1.21E-05,-2.62E-21
2.66E-05,-1.32E-05,0
2.60E-05,-1.41E-05,2.61E-21
2.55E-05,-1.49E-05,0
2.49E-05,-1.56E-05,-2.61E-21
2.43E-05,-1.60E-05,0
2.37E-05,-1.63E-05,2.66E-21
2.31E-05,-1.65E-05,0
2.25E-05,-1.65E-05,0
2.19E-05,-1.64E-05,0
2.13E-05,-1.62E-05,-2.88E-21
2.08E-05,-1.58E-05,0
2.03E-05,-1.55E-05,-3.07E-21
1.99E-05,-1.51E-05,0
1.95E-05,-1.46E-05,-1.65E-21
1.91E-05,-1.41E-05,0
1.88E-05,-1.36E-05,-1.80E-21
1.85E-05,-1.31E-05,0
1.83E-05,-1.26E-05,-3.96E-21
1.81E-05,-1.21E-05,-4.17E-21
1.79E-05,-1.15E-05,1.11E-21
1.78E-05,-1.10E-05,1.17E-21
1.77E-05,-1.03E-05,0
1.76E-05,-9.70E-06,0
1.75E-05,-9.04E-06,0
1.74E-05,-8.36E-06,0
1.74E-05,-7.70E-06,0
1.74E-05,-7.06E-06,8.50E-22
1.73E-05,-6.40E-06,9.14E-22
1.73E-05,-5.78E-06,0
1.73E-05,-5.18E-06,-1.05E-21
1.73E-05,-4.59E-06,5.66E-22
1.74E-05,-4.00E-06,6.07E-22
1.74E-05,-3.38E-06,-6.54E-22
1.74E-05,-2.80E-06,0
1.74E-05,-2.26E-06,7.64E-22
1.75E-05,-1.71E-06,-4.11E-22
1.75E-05,-1.15E-06,0
1.75E-05,-6.19E-07,4.83E-22
1.75E-05,-2.26E-07,5.21E-22
1.76E-05,-2.18E-08,-2.82E-22
1.76E-05,1.75E-07,0
2.88E-05,-2.12E-06,3.13E-22
2.89E-05,-7.39E-06,0
2.89E-05,-1.14E-05,-5.34E-22
2.90E-05,-1.30E-05,0
2.92E-05,-1.32E-05,4.54E-22
2.93E-05,-1.32E-05,1.26E-21
2.94E-05,-1.30E-05,-7.82E-22
2.95E-05,-1.27E-05,0
2.96E-05,-1.22E-05,-6.68E-22
2.97E-05,-1.17E-05,-6.20E-22
2.98E-05,-1.11E-05,0
3.00E-05,-1.05E-05,0
3.01E-05,-9.80E-06,-1.00E-21
3.02E-05,-9.14E-06,0
3.03E-05,-8.47E-06,0
3.04E-05,-7.82E-06,8.12E-22
3.04E-05,-7.20E-06,-1.52E-21
3.05E-05,-6.63E-06,-1.43E-21
3.06E-05,-6.10E-06,0
3.06E-05,-5.63E-06,0
3.06E-05,-5.23E-06,2.39E-21
3.06E-05,-4.88E-06,-1.30E-23
3.06E-05,-4.62E-06,-1.23E-23
3.06E-05,-4.44E-06,0
3.05E-05,-4.33E-06,0
3.04E-05,-4.33E-06,-1.85E-21
3.03E-05,-4.43E-06,0
3.02E-05,-4.64E-06,1.70E-21
3.00E-05,-4.96E-06,-3.24E-21
2.97E-05,-5.39E-06,3.13E-21
2.95E-05,-5.95E-06,3.03E-21
2.92E-05,-6.64E-06,0
2.88E-05,-7.44E-06,-2.88E-21
2.84E-05,-8.35E-06,0
2.80E-05,-9.35E-06,0
2.75E-05,-1.04E-05,0
2.70E-05,-1.15E-05,0
2.65E-05,-1.26E-05,2.65E-21
2.59E-05,-1.37E-05,2.63E-21
2.53E-05,-1.46E-05,1.25E-23
2.47E-05,-1.55E-05,0
2.41E-05,-1.61E-05,0
2.35E-05,-1.66E-05,0
2.29E-05,-1.69E-05,0
2.23E-05,-1.71E-05,0
2.17E-05,-1.71E-05,0
2.11E-05,-1.69E-05,0
2.05E-05,-1.67E-05,2.91E-21
2.00E-05,-1.64E-05,2.99E-21
1.95E-05,-1.60E-05,3.07E-21
1.90E-05,-1.55E-05,3.20E-21
1.86E-05,-1.51E-05,0
1.83E-05,-1.46E-05,1.73E-21
1.79E-05,-1.40E-05,1.81E-21
1.77E-05,-1.35E-05,0
1.74E-05,-1.29E-05,1.98E-21
1.72E-05,-1.24E-05,-6.92E-24
1.70E-05,-1.18E-05,-4.42E-21
1.69E-05,-1.12E-05,-1.17E-21
1.68E-05,-1.05E-05,0
1.67E-05,-9.86E-06,-1.32E-21
1.66E-05,-9.19E-06,0
1.66E-05,-8.50E-06,-1.50E-21
1.65E-05,-7.80E-06,-1.60E-21
1.65E-05,-7.13E-06,0
1.65E-05,-6.45E-06,-9.14E-22
1.65E-05,-5.81E-06,0
1.65E-05,-5.19E-06,1.05E-21
1.65E-05,-4.55E-06,5.70E-22
1.65E-05,-3.93E-06,0
1.65E-05,-3.34E-06,0
1.65E-05,-2.76E-06,0
1.66E-05,-2.14E-06,-1.53E-21
1.66E-05,-1.55E-06,0
1.66E-05,-1.02E-06,0
1.66E-05,-5.19E-07,-4.83E-22
1.67E-05,-1.19E-07,0
1.67E-05,9.32E-08,0
1.67E-05,2.41E-07,0
2.84E-05,-2.03E-06,1.67E-24
2.84E-05,-7.10E-06,-5.81E-22
2.85E-05,-1.08E-05,5.34E-22
2.86E-05,-1.24E-05,0
2.87E-05,-1.27E-05,0
2.88E-05,-1.27E-05,-8.44E-22
2.90E-05,-1.25E-05,-4.25E-24
2.91E-05,-1.22E-05,-7.28E-22
2.92E-05,-1.18E-05,0
2.93E-05,-1.13E-05,0
2.94E-05,-1.07E-05,0
2.96E-05,-1.01E-05,0
2.97E-05,-9.49E-06,-5.60E-24
2.98E-05,-8.87E-06,-9.41E-22
2.99E-05,-8.25E-06,-1.76E-21
3.00E-05,-7.63E-06,0
3.00E-05,-7.05E-06,0
3.01E-05,-6.52E-06,1.43E-21
3.02E-05,-6.02E-06,0
3.02E-05,-5.58E-06,0
3.02E-05,-5.20E-06,-2.39E-21
3.02E-05,-4.90E-06,-1.28E-23
3.02E-05,-4.67E-06,4.29E-21
3.02E-05,-4.51E-06,0
3.01E-05,-4.45E-06,0
3.00E-05,-4.49E-06,-1.04E-23
2.99E-05,-4.62E-06,0
2.97E-05,-4.85E-06,-6.79E-21
2.95E-05,-5.21E-06,0
2.93E-05,-5.68E-06,0
2.90E-05,-6.28E-06,0
2.87E-05,-6.99E-06,0
2.83E-05,-7.83E-06,2.88E-21
2.79E-05,-8.77E-06,-2.82E-21
2.74E-05,-9.80E-06,0
2.69E-05,-1.09E-05,0
2.64E-05,-1.20E-05,0
2.59E-05,-1.32E-05,-2.65E-21
2.53E-05,-1.42E-05,-2.63E-21
2.47E-05,-1.52E-05,-5.25E-21
2.40E-05,-1.60E-05,0
2.34E-05,-1.67E-05,0
2.27E-05,-1.72E-05,0
2.21E-05,-1.75E-05,2.69E-21
2.15E-05,-1.77E-05,0
2.08E-05,-1.77E-05,-2.78E-21
2.02E-05,-1.75E-05,0
1.97E-05,-1.73E-05,-5.82E-21
1.91E-05,-1.69E-05,-2.99E-21
1.86E-05,-1.65E-05,0
1.81E-05,-1.60E-05,-3.20E-21
1.77E-05,-1.55E-05,0
1.74E-05,-1.50E-05,-5.20E-21
1.70E-05,-1.44E-05,-1.81E-21
1.67E-05,-1.38E-05,0
1.65E-05,-1.33E-05,0
1.63E-05,-1.27E-05,2.10E-21
1.61E-05,-1.20E-05,4.43E-21
1.60E-05,-1.14E-05,2.35E-21
1.59E-05,-1.07E-05,0
1.58E-05,-1.00E-05,1.32E-21
1.57E-05,-9.32E-06,1.41E-21
1.56E-05,-8.61E-06,-4.50E-24
1.56E-05,-7.90E-06,1.60E-21
1.56E-05,-7.21E-06,0
1.56E-05,-6.51E-06,0
1.55E-05,-5.83E-06,0
1.56E-05,-5.18E-06,0
1.56E-05,-4.55E-06,-2.28E-21
1.56E-05,-3.89E-06,-1.23E-21
1.56E-05,-3.27E-06,0
1.56E-05,-2.65E-06,0
1.57E-05,-2.03E-06,7.67E-22
1.57E-05,-1.47E-06,-8.31E-22
1.57E-05,-9.28E-07,0
1.58E-05,-3.77E-07,-4.86E-22
1.58E-05,2.98E-08,5.26E-22
1.58E-05,2.05E-07,0
1.58E-05,3.04E-07,3.08E-22
2.80E-05,-1.88E-06,-3.15E-22
2.81E-05,-6.75E-06,5.81E-22
2.81E-05,-1.03E-05,5.40E-22
2.82E-05,-1.19E-05,0
2.83E-05,-1.21E-05,-9.22E-22
2.85E-05,-1.21E-05,8.53E-22
2.86E-05,-1.20E-05,7.86E-22
2.87E-05,-1.17E-05,7.28E-22
2.88E-05,-1.13E-05,0
2.89E-05,-1.09E-05,0
2.91E-05,-1.04E-05,1.17E-21
2.92E-05,-9.77E-06,1.09E-21
2.93E-05,-9.20E-06,-5.53E-24
2.94E-05,-8.62E-06,-5.17E-24
2.95E-05,-8.01E-06,1.76E-21
2.96E-05,-7.44E-06,0
2.97E-05,-6.90E-06,0
2.97E-05,-6.40E-06,0
2.98E-05,-5.93E-06,0
2.98E-05,-5.53E-06,2.56E-21
2.99E-05,-5.18E-06,0
2.99E-05,-4.92E-06,-1.27E-23
2.99E-05,-4.72E-06,-2.15E-21
2.98E-05,-4.60E-06,0
2.97E-05,-4.57E-06,0
2.96E-05,-4.64E-06,3.72E-21
2.95E-05,-4.81E-06,-3.57E-21
2.93E-05,-5.08E-06,3.41E-21
2.91E-05,-5.47E-06,0
2.89E-05,-5.99E-06,3.18E-21
2.86E-05,-6.61E-06,0
2.82E-05,-7.37E-06,0
2.78E-05,-8.24E-06,-2.91E-21
2.74E-05,-9.21E-06,2.82E-21
2.69E-05,-1.03E-05,0
2.64E-05,-1.14E-05,-2.74E-21
2.58E-05,-1.26E-05,0
2.52E-05,-1.37E-05,0
2.46E-05,-1.48E-05,0
2.40E-05,-1.58E-05,5.28E-21
2.33E-05,-1.66E-05,0
2.26E-05,-1.73E-05,0
2.20E-05,-1.78E-05,0
2.13E-05,-1.81E-05,-5.40E-21
2.06E-05,-1.83E-05,0
2.00E-05,-1.83E-05,2.78E-21
1.93E-05,-1.81E-05,2.85E-21
1.88E-05,-1.78E-05,2.92E-21
1.82E-05,-1.75E-05,0
1.77E-05,-1.70E-05,0
1.72E-05,-1.65E-05,0
1.68E-05,-1.60E-05,0
1.64E-05,-1.54E-05,3.47E-21
1.61E-05,-1.48E-05,0
1.58E-05,-1.42E-05,0
1.56E-05,-1.36E-05,0
1.53E-05,-1.30E-05,2.11E-21
1.52E-05,-1.23E-05,-2.22E-21
1.50E-05,-1.16E-05,-4.71E-21
1.49E-05,-1.09E-05,0
1.48E-05,-1.02E-05,-1.33E-21
1.48E-05,-9.46E-06,3.98E-24
1.47E-05,-8.72E-06,1.50E-21
1.47E-05,-7.98E-06,0
1.46E-05,-7.27E-06,0
1.46E-05,-6.57E-06,-9.22E-22
1.46E-05,-5.87E-06,0
1.46E-05,-5.18E-06,0
1.46E-05,-4.51E-06,2.28E-21
1.47E-05,-3.86E-06,1.23E-21
1.47E-05,-3.20E-06,0
1.47E-05,-2.55E-06,0
1.47E-05,-1.92E-06,0
1.48E-05,-1.31E-06,8.31E-22
1.48E-05,-8.04E-07,9.01E-22
1.48E-05,-2.84E-07,9.73E-22
1.49E-05,1.79E-07,-1.05E-21
1.49E-05,3.08E-07,0
1.49E-05,3.09E-07,-3.08E-22
2.77E-05,-1.73E-06,-6.36E-22
2.77E-05,-6.41E-06,0
2.78E-05,-9.78E-06,-5.40E-22
2.79E-05,-1.12E-05,0
2.80E-05,-1.16E-05,1.85E-21
2.81E-05,-1.16E-05,-1.71E-21
2.82E-05,-1.14E-05,0
2.84E-05,-1.12E-05,7.36E-22
2.85E-05,-1.09E-05,0
2.86E-05,-1.05E-05,-1.27E-21
2.87E-05,-9.95E-06,6.26E-24
2.88E-05,-9.42E-06,5.84E-24
2.90E-05,-8.89E-06,1.01E-21
2.91E-05,-8.34E-06,9.46E-22
2.92E-05,-7.78E-06,1.78E-21
2.93E-05,-7.24E-06,0
2.93E-05,-6.74E-06,0
