grad(U):0,grad(U):1,grad(U):2,grad(U):3,grad(U):4,grad(U):5,grad(U):6,grad(U):7,grad(U):8
-0.00075449,0.012753,-1.95E-19,0.024823,0.00074972,5.27E-21,-9.73E-20,-6.54E-20,6.69E-38
0.00041879,0.012889,3.76E-19,0.024556,-0.00042518,1.42E-20,-1.83E-19,-1.18E-19,1.00E-38
0.0015833,0.012856,-3.57E-19,0.024184,-0.001589,-2.41E-20,-8.66E-20,-5.31E-20,-6.36E-38
0.0027159,0.012653,-3.99E-19,0.023693,-0.0027226,2.46E-19,0,0,0
0.0037929,0.012283,1.81E-19,0.023071,-0.0038009,-2.17E-19,-5.69E-18,-3.01E-18,-3.11E-37
0.004788,0.011755,3.61E-19,0.022317,-0.004795,-3.17E-20,5.19E-18,2.74E-18,4.70E-37
0.0056683,0.011085,-4.78E-19,0.021443,-0.0056753,2.15E-19,-5.52E-18,-2.55E-18,-2.38E-36
0.0064079,0.010297,3.17E-19,0.02047,-0.0064155,-1.99E-19,-2.24E-19,7.52E-20,2.34E-36
0.0069894,0.0094214,1.17E-19,0.019424,-0.0069952,-1.54E-19,-2.11E-19,8.09E-20,1.74E-36
0.007399,0.0084925,2.07E-20,0.018345,-0.0074033,-7.98E-21,4.78E-18,1.90E-18,-1.62E-36
0.0076334,0.0075453,-8.84E-20,0.017268,-0.0076382,1.42E-19,1.65E-19,5.65E-20,1.48E-39
0.0077058,0.0066126,2.11E-19,0.016222,-0.0077082,-1.48E-19,3.10E-19,1.01E-19,4.25E-41
0.0076284,0.0057219,-4.37E-19,0.01524,-0.0076304,2.68E-19,5.73E-18,1.62E-18,1.13E-36
0.0074251,0.0048941,1.05E-19,0.014338,-0.0074278,4.38E-20,-1.03E-17,-2.76E-18,-3.04E-36
0.0071254,0.0041427,7.00E-20,0.013526,-0.0071266,-2.80E-19,4.55E-18,1.18E-18,1.80E-36
0.0067534,0.0034739,2.47E-19,0.012806,-0.0067539,1.21E-20,3.11E-19,6.80E-20,7.97E-38
0.0063335,0.0028885,-1.94E-19,0.01217,-0.0063348,1.20E-19,4.64E-18,8.95E-19,6.72E-38
0.005891,0.0023831,-2.70E-19,0.011604,-0.0058923,2.28E-19,-4.80E-18,-9.31E-19,-6.89E-38
0.0054449,0.0019518,3.83E-19,0.011091,-0.0054457,-2.26E-19,-4.91E-18,-7.88E-19,-8.29E-40
0.0050091,0.0015874,1.55E-19,0.010611,-0.00501,-2.38E-19,4.81E-18,7.70E-19,1.65E-38
0.0045969,0.0012819,-3.30E-19,0.010145,-0.0045971,3.70E-19,4.93E-18,6.57E-19,1.47E-36
0.0042145,0.0010282,7.92E-21,0.0096768,-0.004215,-1.06E-20,-1.04E-17,-1.33E-18,-3.11E-36
0.0038688,0.00081882,1.86E-19,0.0091912,-0.0038689,-1.26E-19,5.22E-18,6.32E-19,1.33E-36
0.0035606,0.00064751,-2.64E-19,0.0086783,-0.0035612,-1.80E-20,-5.05E-18,-5.16E-19,1.22E-37
0.0032919,0.0005084,6.47E-20,0.0081333,-0.0032922,-1.27E-19,5.35E-18,5.45E-19,-2.06E-37
0.0030607,0.00039626,9.24E-20,0.0075532,-0.0030604,1.37E-19,0,0,0
0.002863,0.0003065,1.52E-19,0.0069406,-0.0028633,5.40E-21,3.30E-19,2.70E-20,9.00E-38
0.0026972,0.00023493,-3.02E-19,0.0062981,-0.0026974,8.44E-21,0,0,0
0.0025584,0.00017823,9.51E-20,0.0056307,-0.0025588,3.38E-21,-3.41E-19,-2.45E-20,-8.35E-41
0.0024442,0.00013329,1.15E-19,0.0049441,-0.0024441,-1.73E-20,2.57E-21,-4.04E-22,7.15E-38
0.0023488,9.76E-05,-8.91E-20,0.0042421,-0.0023493,-1.49E-20,3.59E-19,2.23E-20,-9.79E-41
0.0022711,6.91E-05,2.07E-19,0.0035266,-0.0022717,-8.34E-20,3.71E-19,2.10E-20,5.91E-38
0.002208,4.63E-05,-2.01E-19,0.0027946,-0.0022085,1.19E-19,3.06E-18,1.57E-19,4.18E-38
0.0021572,2.78E-05,6.41E-20,0.002041,-0.0021576,1.05E-19,-3.15E-18,-1.62E-19,-4.30E-38
0.0021177,1.24E-05,1.98E-20,0.0012565,-0.0021175,-1.14E-19,0,0,0
0.0020866,-4.23E-07,2.88E-20,0.00042307,-0.0020872,-1.48E-19,0,0,0
0.002065,-1.13E-05,-1.61E-20,-0.00047913,-0.0020656,1.58E-20,3.52E-18,1.37E-19,-6.66E-37
0.0020529,-2.08E-05,-1.98E-19,-0.0014739,-0.0020527,3.33E-19,-2.37E-19,-1.84E-20,1.68E-36
0.0020492,-2.91E-05,1.80E-20,-0.002595,-0.0020486,-1.24E-19,-3.83E-18,-1.39E-19,-9.81E-37
0.0020532,-3.64E-05,1.53E-19,-0.0038762,-0.0020535,-4.96E-20,1.99E-18,6.27E-20,6.95E-38
0.0020683,-4.29E-05,-6.02E-21,-0.0053491,-0.0020675,1.03E-19,-2.35E-18,-7.39E-20,-1.10E-37
0.0020914,-4.87E-05,-5.46E-20,-0.0070441,-0.0020913,-1.43E-19,0,0,0
0.0021253,-5.39E-05,6.48E-20,-0.0089842,-0.0021251,1.81E-19,0,0,0
0.0021683,-5.84E-05,1.18E-19,-0.01118,-0.0021687,-2.11E-19,-2.37E-18,-5.58E-20,6.12E-38
0.0022213,-6.22E-05,-7.39E-20,-0.013637,-0.0022214,-1.95E-19,2.52E-18,5.91E-20,-6.49E-38
0.0022816,-6.53E-05,-3.65E-20,-0.01635,-0.0022816,3.52E-19,1.64E-19,3.45E-21,-3.08E-41
0.0023467,-6.77E-05,6.48E-20,-0.019322,-0.0023472,-1.26E-19,-1.36E-18,-2.49E-20,2.06E-40
0.0024151,-6.94E-05,-1.04E-19,-0.022572,-0.0024153,-1.16E-19,1.27E-18,2.33E-20,2.31E-38
0.0024826,-7.03E-05,6.41E-20,-0.026153,-0.0024824,1.58E-19,-1.88E-19,-3.03E-21,2.66E-38
0.0025457,-7.04E-05,9.23E-21,-0.030149,-0.0025451,-3.93E-20,-9.84E-20,-1.43E-21,-1.53E-38
0.0025993,-6.96E-05,3.48E-21,-0.034713,-0.0025994,-2.82E-19,1.03E-19,1.34E-21,-1.37E-41
0.0026418,-6.80E-05,-1.68E-20,-0.040066,-0.0026413,3.08E-19,1.70E-18,1.79E-20,4.16E-39
0.0026666,-6.55E-05,-1.78E-20,-0.046522,-0.0026663,4.61E-19,-1.60E-18,-1.70E-20,3.94E-38
0.002669,-6.21E-05,6.02E-20,-0.054524,-0.0026692,-5.32E-19,-9.78E-19,-7.58E-21,5.89E-39
0.0026452,-5.77E-05,-5.12E-20,-0.064704,-0.0026444,-1.76E-19,1.05E-18,8.08E-21,-2.80E-38
0.0025857,-5.23E-05,1.37E-21,-0.077993,-0.0025854,5.33E-20,-6.27E-20,-3.74E-22,-8.19E-42
0.0024847,-4.59E-05,-2.89E-21,-0.095791,-0.0024846,1.82E-19,6.29E-19,2.63E-21,-1.42E-38
0.0023348,-3.86E-05,7.09E-20,-0.12036,-0.0023343,1.92E-19,-5.40E-19,-2.19E-21,1.52E-39
0.0021247,-3.07E-05,-3.60E-20,-0.15576,-0.0021262,-7.13E-20,0,0,0
0.0018447,-2.25E-05,-1.97E-20,-0.2104,-0.00184,-2.13E-19,-2.08E-19,-2.44E-22,1.31E-38
0.0014764,-1.46E-05,-3.04E-20,-0.30759,-0.0014491,-4.52E-20,2.60E-19,3.18E-22,-1.12E-38
0.00099451,-7.87E-06,8.21E-21,-0.56033,-0.00082991,2.45E-19,-5.17E-20,-7.76E-24,1.08E-38
-0.00021634,-6.22E-06,-3.95E-21,-1.1565,6.72E-07,-1.22E-19,-6.96E-21,2.20E-24,8.49E-43
-0.57989,-0.58749,-6.02E-17,0.5645,0.57289,3.50E-17,-1.37E-17,-1.39E-17,-8.70E-34
-0.23128,-0.23198,8.12E-17,0.23384,0.2371,-7.16E-17,1.26E-17,1.28E-17,8.02E-34
-0.096728,-0.084816,-4.84E-17,0.10628,0.097465,4.70E-17,0,0,0
-0.053763,-0.03854,4.53E-18,0.066255,0.053934,-6.76E-18,-1.96E-17,-1.93E-17,-8.80E-35
-0.035339,-0.01866,1.28E-17,0.049637,0.035397,-1.08E-17,1.80E-17,1.78E-17,8.17E-35
-0.025467,-0.0080115,-1.12E-17,0.041165,0.025506,1.11E-17,5.32E-20,5.09E-20,2.36E-41
-0.0194,-0.0015024,-3.12E-19,0.03633,0.019428,2.93E-19,-1.82E-17,-1.69E-17,-9.81E-35
-0.015282,0.0028338,7.20E-18,0.033376,0.015302,-6.40E-18,-8.22E-19,-3.84E-19,1.55E-34
-0.012254,0.0059005,-3.29E-18,0.031493,0.01227,1.94E-18,1.63E-17,1.48E-17,-5.90E-35
-0.009871,0.0081625,-8.62E-20,0.030258,0.0098845,7.97E-19,-1.66E-17,-1.43E-17,-7.83E-36
-0.0078824,0.0098756,1.99E-18,0.029427,0.0078938,-2.12E-18,1.54E-17,1.32E-17,7.27E-36
-0.0061374,0.01119,-8.71E-19,0.028849,0.0061453,3.75E-19,-6.26E-20,-5.11E-20,1.25E-37
-0.004539,0.012192,-5.41E-19,0.028414,0.0045441,1.06E-18,1.51E-17,1.18E-17,-3.75E-36
-0.0030281,0.012934,-3.70E-19,0.028047,0.0030324,8.11E-19,-1.41E-17,-1.10E-17,3.49E-36
-0.0015741,0.013445,-1.53E-19,0.027689,0.0015747,-2.45E-19,7.17E-18,5.15E-18,4.53E-36
-0.00015426,0.013742,-1.24E-19,0.02729,0.00015461,1.21E-19,-1.37E-17,-9.60E-18,-9.73E-36
0.0012316,0.01383,4.72E-19,0.02681,-0.00123,-5.10E-19,6.64E-18,4.55E-18,5.15E-36
0.0025688,0.013717,-8.37E-20,0.026224,-0.0025701,8.20E-20,-6.50E-18,-4.01E-18,-1.06E-37
0.0038449,0.013406,1.44E-19,0.025508,-0.0038465,-3.25E-19,6.28E-18,3.87E-18,2.10E-37
0.0050336,0.01291,-2.47E-19,0.024655,-0.005034,2.86E-19,0,0,0
0.0061027,0.012243,-2.12E-19,0.023669,-0.0061035,2.11E-19,0,0,0
0.0070244,0.01143,3.10E-19,0.022566,-0.0070263,-1.84E-19,-6.10E-18,-2.92E-18,-9.70E-38
0.0077771,0.010502,3.27E-20,0.021367,-0.007778,-2.22E-19,5.85E-18,2.80E-18,1.27E-37
0.0083421,0.0094944,-1.46E-19,0.02011,-0.0083413,1.90E-19,1.89E-19,7.88E-20,8.29E-40
0.0087084,0.0084482,-4.89E-21,0.018836,-0.0087088,1.00E-20,0,0,0
0.0088853,0.0074017,2.28E-19,0.017583,-0.0088842,1.70E-20,-1.82E-19,-6.45E-20,-4.92E-38
0.0088827,0.0063901,-3.15E-19,0.016385,-0.0088812,1.23E-19,-3.49E-19,-1.16E-19,9.00E-38
0.0087228,0.0054415,2.14E-19,0.015274,-0.0087219,-1.24E-19,-5.39E-18,-1.59E-18,-1.33E-38
0.0084367,0.0045753,2.40E-19,0.014269,-0.0084341,-1.32E-19,4.99E-18,1.47E-18,2.95E-37
0.0080494,0.0038031,-3.57E-19,0.013378,-0.0080473,-2.36E-20,1.70E-19,4.23E-20,-4.07E-38
0.0075939,0.0031281,1.44E-19,0.012603,-0.0075917,1.35E-19,5.65E-18,1.27E-18,-2.02E-37
0.0070967,0.0025479,-8.19E-20,0.011932,-0.0070939,1.30E-19,-5.46E-18,-1.22E-18,-5.37E-38
0.0065809,0.0020553,3.75E-19,0.011353,-0.0065774,-2.35E-19,0,0,0
0.0060637,0.0016418,-2.53E-19,0.010847,-0.0060615,2.28E-19,5.19E-18,8.77E-19,1.27E-36
0.0055633,0.0012971,-1.36E-19,0.010388,-0.0055609,4.54E-21,-1.02E-17,-1.65E-18,-2.57E-36
0.0050887,0.0010121,1.36E-19,0.0099595,-0.005087,-2.23E-19,4.74E-18,7.31E-19,1.46E-36
0.0046494,0.00077785,6.74E-20,0.0095405,-0.0046477,1.05E-19,-3.22E-19,-4.22E-20,5.40E-41
0.0042504,0.00058668,-3.23E-19,0.0091131,-0.0042479,1.15E-19,3.23E-19,3.87E-20,4.86E-39
0.0038915,0.00043196,1.91E-19,0.0086652,-0.0038905,-1.06E-19,-5.53E-18,-5.97E-19,-1.32E-37
0.0035768,0.00030775,-7.90E-20,0.0081858,-0.0035755,-1.28E-19,4.84E-18,5.23E-19,2.09E-37
0.0033033,0.00020904,9.68E-20,0.0076719,-0.003302,1.24E-19,-3.27E-19,-3.15E-20,8.65E-38
0.0030686,0.00013161,-5.56E-20,0.0071212,-0.0030676,1.43E-19,0,0,0
0.0028701,7.14E-05,1.26E-19,0.0065348,-0.0028689,-3.00E-19,-5.80E-18,-4.52E-19,1.41E-36
0.0027034,2.53E-05,-1.10E-19,0.0059167,-0.0027021,-6.47E-20,1.11E-17,8.28E-19,-3.66E-36
0.0025636,-9.77E-06,-1.21E-20,0.0052743,-0.0025629,4.09E-19,-3.14E-18,-2.39E-19,2.99E-36
0.0024483,-3.59E-05,-2.78E-20,0.0046102,-0.0024479,-1.83E-19,-3.60E-18,-2.39E-19,-1.06E-36
0.0023544,-5.52E-05,1.23E-20,0.0039275,-0.0023533,3.64E-21,2.98E-18,1.72E-19,9.10E-38
0.0022768,-6.94E-05,1.54E-19,0.0032296,-0.0022757,9.36E-20,-3.42E-18,-1.97E-19,-1.54E-37
0.0022132,-7.97E-05,3.36E-20,0.0025123,-0.0022128,-1.17E-19,0,0,0
0.0021624,-8.72E-05,-8.74E-20,0.0017697,-0.0021624,-1.05E-20,2.03E-19,9.69E-21,3.62E-41
0.0021237,-9.27E-05,1.02E-19,0.00098992,-0.0021229,1.05E-20,2.10E-19,9.35E-21,3.82E-38
0.0020935,-9.65E-05,-1.45E-21,0.00015778,-0.0020932,7.89E-21,0,0,0
0.0020725,-9.93E-05,3.49E-20,-0.00074588,-0.0020728,-1.77E-19,0,0,0
0.0020616,-0.0001015,-7.50E-21,-0.0017505,-0.0020611,7.67E-21,3.99E-18,1.42E-19,-9.13E-37
0.0020581,-0.0001031,-1.87E-19,-0.0028873,-0.0020581,3.95E-19,-1.41E-20,-9.84E-21,1.92E-36
0.0020641,-0.00010423,6.86E-20,-0.0041852,-0.0020642,-8.27E-21,-4.09E-18,-1.35E-19,-1.07E-36
0.0020795,-0.00010506,-3.16E-20,-0.0056777,-0.0020797,-3.73E-19,0,0,0
0.0021049,-0.00010558,-9.69E-20,-0.0073955,-0.0021049,1.64E-19,2.36E-18,6.29E-20,-1.71E-38
0.0021394,-0.0001058,-1.94E-20,-0.0093549,-0.0021398,1.57E-19,-2.34E-18,-6.24E-20,-2.78E-38
0.0021842,-0.00010569,1.05E-19,-0.011566,-0.0021842,-1.53E-19,-1.53E-19,-3.58E-21,-5.68E-38
0.0022368,-0.0001052,-2.99E-21,-0.014035,-0.0022371,-1.23E-20,-1.60E-19,-3.46E-21,3.16E-38
0.0022964,-0.00010426,-1.04E-19,-0.016759,-0.0022969,1.20E-19,0,0,0
0.0023607,-0.00010285,-3.44E-20,-0.019742,-0.0023612,-3.23E-19,-1.39E-18,-2.47E-20,2.06E-37
0.0024261,-0.00010092,1.83E-19,-0.023013,-0.002427,-1.19E-19,2.94E-18,4.97E-20,-5.85E-37
0.0024905,-9.84E-05,-4.26E-20,-0.026628,-0.002491,5.51E-19,-3.11E-20,-2.90E-21,6.44E-37
0.0025498,-9.53E-05,-7.65E-21,-0.030687,-0.0025495,-3.04E-20,-1.73E-18,-2.50E-20,-2.87E-37
0.0025982,-9.15E-05,2.14E-20,-0.035347,-0.0025987,-2.32E-19,1.05E-19,1.26E-21,1.52E-41
0.0026347,-8.71E-05,8.16E-20,-0.040844,-0.0026344,3.85E-20,0,0,0
0.0026517,-8.18E-05,-1.27E-19,-0.0475,-0.0026521,1.67E-19,-1.15E-19,-1.10E-21,-2.23E-38
0.002647,-7.58E-05,5.91E-21,-0.055773,-0.0026467,-2.38E-19,-8.80E-19,-6.41E-21,3.14E-38
0.0026125,-6.90E-05,1.04E-19,-0.066324,-0.0026126,-1.67E-19,9.49E-19,7.02E-21,-1.83E-38
0.002543,-6.13E-05,-6.63E-20,-0.080095,-0.0025433,2.36E-19,0,0,0
0.0024323,-5.28E-05,3.58E-20,-0.098513,-0.0024322,1.87E-19,-6.58E-20,-2.94E-22,6.48E-39
0.0022718,-4.37E-05,-6.63E-20,-0.1239,-0.002272,-2.57E-19,-5.16E-19,-1.44E-21,8.96E-39
0.0020537,-3.41E-05,3.73E-20,-0.16038,-0.0020558,-1.65E-19,5.23E-19,1.48E-21,-9.41E-39
0.0017687,-2.45E-05,-2.37E-20,-0.21654,-0.0017647,4.39E-19,-3.29E-20,-5.04E-23,-2.81E-39
0.0014018,-1.55E-05,2.44E-21,-0.31631,-0.0013754,-3.80E-19,-2.19E-19,-9.41E-23,1.99E-38
0.00092242,-8.09E-06,5.23E-20,-0.57398,-0.00078049,-2.25E-19,2.50E-19,1.04E-22,-2.76E-38
-0.00026875,-6.38E-06,-3.34E-20,-1.1709,7.58E-05,4.07E-19,7.09E-21,-2.25E-24,-8.66E-43
-0.66626,-0.68769,6.51E-17,0.6355,0.65619,-7.23E-17,5.80E-21,5.91E-21,-8.25E-37
-0.26198,-0.26915,-6.38E-17,0.26133,0.27005,6.66E-17,0,0,0
-0.10906,-0.0968,7.64E-21,0.11987,0.10993,-5.81E-21,1.09E-20,1.12E-20,-2.53E-42
-0.059879,-0.042865,-2.20E-18,0.075195,0.059988,-5.68E-20,1.11E-20,1.12E-20,-1.53E-42
-0.038638,-0.019843,2.94E-18,0.056528,0.038645,8.86E-20,0,0,0
-0.027208,-0.0076464,-1.06E-18,0.04698,0.02721,-1.66E-20,-1.95E-20,-1.88E-20,2.52E-40
-0.020144,-0.00030209,-3.30E-18,0.041498,0.020141,3.04E-18,-4.00E-20,-3.77E-20,-1.77E-37
-0.015309,0.0044965,4.08E-18,0.038102,0.015301,-4.74E-18,-2.02E-17,-1.83E-17,4.58E-35
-0.011719,0.0078044,3.99E-18,0.035878,0.011708,-3.14E-18,3.82E-17,3.42E-17,-1.62E-34
-0.0088682,0.010164,-6.99E-18,0.034349,0.0088546,6.26E-18,8.56E-19,2.36E-19,1.52E-34
-0.0064703,0.011871,1.90E-18,0.033236,0.006456,-1.30E-18,-1.75E-17,-1.50E-17,-3.88E-35
-0.0043603,0.013098,4.66E-19,0.032364,0.0043455,-4.53E-19,1.78E-17,1.42E-17,-4.70E-36
-0.0024376,0.013945,-1.89E-18,0.031614,0.0024226,2.44E-18,-1.65E-17,-1.32E-17,4.25E-36
-0.00064541,0.014474,1.45E-18,0.030905,0.00062906,-2.00E-18,-1.68E-17,-1.23E-17,-2.71E-36
0.0010458,0.014721,1.04E-18,0.030174,-0.0010645,-1.02E-18,1.57E-17,1.15E-17,2.40E-36
0.0026479,0.01471,-1.21E-18,0.029366,-0.0026683,8.45E-19,0,0,0
0.0041588,0.014459,1.92E-19,0.02845,-0.0041764,1.30E-20,0,0,0
0.0055549,0.013986,2.07E-19,0.027411,-0.0055717,-2.66E-19,-1.72E-19,-1.05E-19,-8.49E-38
0.0068136,0.013311,1.84E-19,0.026241,-0.0068306,-1.14E-20,7.27E-18,4.06E-18,-3.00E-36
0.0079092,0.01246,-4.16E-19,0.024949,-0.0079263,4.68E-19,2.85E-19,-9.51E-20,5.51E-36
0.0088187,0.011467,-5.96E-21,0.023552,-0.0088334,6.74E-21,-6.66E-18,-3.49E-18,-2.45E-36
0.0095205,0.010372,3.92E-20,0.022083,-0.0095327,-2.10E-19,7.65E-21,5.89E-22,-3.78E-38
0.010001,0.0092195,1.36E-19,0.020586,-0.010013,1.18E-20,0,0,0
0.010267,0.0080527,1.87E-21,0.019098,-0.010275,4.82E-22,-3.00E-19,-1.22E-19,-1.81E-39
0.010324,0.006914,-1.04E-19,0.017665,-0.01033,1.32E-19,0,0,0
0.010193,0.0058387,2.03E-19,0.016323,-0.010199,-2.72E-19,-6.08E-18,-2.00E-18,1.64E-36
0.0099084,0.0048534,-9.96E-20,0.015095,-0.0099112,-8.54E-21,1.23E-17,3.89E-18,-3.19E-36
0.0094972,0.0039748,-3.24E-19,0.014004,-0.0094997,2.68E-19,-6.21E-18,-1.88E-18,1.37E-36
0.0089954,0.0032099,4.93E-19,0.013054,-0.0089981,-2.43E-19,0,0,0
0.0084362,0.0025573,-1.75E-19,0.012241,-0.0084379,1.12E-19,5.60E-18,1.29E-18,5.35E-38
0.0078457,0.0020096,4.58E-20,0.011553,-0.0078468,1.17E-19,-5.55E-18,-1.29E-18,-1.11E-38
0.0072467,0.0015561,-1.20E-19,0.010974,-0.0072478,-2.67E-21,1.75E-19,3.43E-20,5.53E-42
0.0066583,0.0011841,-1.12E-20,0.010482,-0.0066588,1.03E-20,-5.53E-18,-9.72E-19,-1.31E-36
0.0060926,0.00088122,1.81E-19,0.010052,-0.006093,-1.08E-19,-2.78E-19,3.80E-20,1.23E-36
0.0055598,0.00063597,-1.75E-19,0.0096641,-0.0055603,-1.27E-19,-1.02E-19,5.97E-20,1.30E-36
0.0050664,0.00043819,2.33E-19,0.0092968,-0.0050669,-3.80E-21,5.31E-18,7.79E-19,-1.22E-36
0.0046166,0.00027982,-3.11E-19,0.0089302,-0.0046172,1.23E-19,3.32E-19,4.34E-20,-5.56E-41
0.0042133,0.00015376,1.16E-19,0.0085472,-0.0042132,1.04E-20,-6.71E-19,-7.85E-20,-8.77E-38
0.0038555,5.46E-05,-1.32E-19,0.0081371,-0.0038551,-1.92E-20,0,0,0
0.0035416,-2.22E-05,1.18E-19,0.0076936,-0.0035419,3.51E-21,-4.42E-21,1.03E-21,-7.42E-38
0.0032708,-8.08E-05,-8.81E-21,0.0072106,-0.0032713,-7.01E-23,0,0,0
0.0030396,-0.00012424,1.28E-19,0.0066878,-0.0030402,1.20E-20,0,0,0
0.0028441,-0.00015555,-2.56E-19,0.0061288,-0.0028447,-1.50E-19,-3.54E-19,-2.70E-20,9.42E-38
0.0026802,-0.00017702,1.05E-19,0.0055363,-0.0026809,1.42E-19,5.40E-18,3.75E-19,2.12E-37
0.0025454,-0.00019092,4.61E-20,0.0049163,-0.0025446,5.18E-20,-5.27E-18,-3.68E-19,2.25E-37
0.0024312,-0.00019901,-5.70E-20,0.0042748,-0.0024319,-1.47E-19,3.18E-18,1.92E-19,-4.14E-37
0.002339,-0.00020263,-5.58E-21,0.0036124,-0.0023393,2.87E-19,1.77E-20,-1.16E-20,1.43E-36
0.0022641,-0.00020311,-1.54E-19,0.0029297,-0.0022637,-1.14E-19,-6.29E-18,-3.40E-19,-1.43E-36
0.0022028,-0.00020136,5.14E-20,0.0022248,-0.0022026,-1.88E-19,3.23E-18,1.68E-19,4.55E-37
0.002154,-0.00019821,1.33E-19,0.0014926,-0.0021539,2.44E-19,-2.08E-19,-9.92E-21,-3.71E-41
0.002116,-0.00019407,8.27E-21,0.00071894,-0.0021159,-1.18E-20,-3.67E-18,-1.56E-19,-6.90E-37
0.0020882,-0.00018944,-3.95E-20,-0.00011415,-0.0020878,-2.92E-19,8.19E-22,1.01E-20,1.41E-36
0.0020694,-0.00018456,-3.64E-21,-0.0010231,-0.0020692,6.17E-21,3.71E-18,1.47E-19,-7.70E-37
0.002059,-0.00017952,-2.44E-20,-0.0020382,-0.002059,1.65E-19,0,0,0
0.0020575,-0.00017464,1.21E-19,-0.00319,-0.0020578,2.54E-21,-1.26E-19,-4.11E-21,-2.96E-38
0.0020658,-0.0001698,-2.02E-19,-0.0045069,-0.0020656,-1.18E-20,0,0,0
0.0020829,-0.00016509,1.63E-19,-0.0060216,-0.0020827,-1.37E-19,0,0,0
0.0021094,-0.00016046,8.86E-20,-0.0077601,-0.0021093,1.03E-20,2.28E-18,5.86E-20,-3.11E-37
0.0021454,-0.00015587,-2.24E-19,-0.0097383,-0.0021455,5.12E-19,-2.32E-20,-5.07E-21,1.23E-36
0.0021913,-0.00015124,1.19E-20,-0.011967,-0.0021907,-2.47E-19,-5.00E-18,-1.15E-19,-1.26E-36
0.0022436,-0.00014652,5.64E-20,-0.014451,-0.0022437,-6.11E-19,2.80E-18,6.18E-20,3.29E-37
0.0023033,-0.00014161,-2.53E-20,-0.017186,-0.0023029,2.53E-19,2.64E-18,4.93E-20,-5.33E-37
0.0023663,-0.00013645,-1.01E-19,-0.020186,-0.0023656,5.65E-19,-4.75E-20,-5.54E-21,1.33E-36
0.0024291,-0.00013097,1.81E-19,-0.023483,-0.002429,-1.64E-20,-3.03E-18,-5.18E-20,-7.92E-37
0.0024898,-0.00012512,-4.07E-20,-0.027142,-0.0024895,-3.53E-19,0,0,0
0.0025441,-0.00011884,-7.71E-20,-0.031275,-0.0025436,1.38E-20,1.03E-19,1.39E-21,1.57E-38
0.0025874,-0.00011207,3.54E-21,-0.036044,-0.0025872,2.17E-20,-1.08E-19,-1.29E-21,-1.55E-41
0.0026165,-0.00010476,-7.35E-20,-0.041697,-0.0026163,-1.89E-19,-5.64E-20,-5.64E-22,1.04E-38
0.0026271,-9.68E-05,7.52E-20,-0.048572,-0.0026263,2.04E-19,9.84E-19,8.11E-21,2.25E-38
0.0026133,-8.83E-05,-1.30E-20,-0.057145,-0.0026121,3.61E-19,-1.06E-18,-8.62E-21,-3.17E-38
0.002569,-7.90E-05,1.44E-20,-0.068089,-0.0025683,-4.98E-19,-8.67E-19,-4.88E-21,4.32E-38
0.0024896,-6.91E-05,-4.80E-20,-0.082364,-0.0024888,-1.88E-19,1.10E-18,6.28E-21,-5.73E-38
0.0023677,-5.86E-05,5.43E-20,-0.10144,-0.0023673,1.01E-19,0,0,0
0.0021972,-4.76E-05,-3.80E-20,-0.12767,-0.0021978,2.22E-19,5.27E-19,1.36E-21,4.78E-39
0.0019732,-3.64E-05,3.73E-20,-0.16525,-0.0019743,2.00E-19,-5.00E-19,-1.32E-21,-1.29E-39
0.0016843,-2.55E-05,-4.56E-22,-0.22297,-0.0016798,-4.32E-19,-1.67E-20,-2.08E-23,1.15E-42
0.0013192,-1.56E-05,-3.24E-20,-0.32537,-0.0012941,4.76E-19,2.23E-19,7.75E-23,3.77E-38
0.00084815,-7.60E-06,2.32E-20,-0.58801,-0.00072762,-4.64E-20,-3.06E-19,-7.28E-23,-5.67E-38
-0.00032067,-6.05E-06,3.14E-20,-1.185,0.00015448,-2.56E-19,7.78E-20,-7.75E-24,1.86E-38
-0.78016,-0.80816,2.02E-18,0.74028,0.76519,1.39E-19,-5.99E-21,-6.10E-21,8.51E-37
-0.29555,-0.3085,5.08E-18,0.29651,0.30781,6.39E-20,0,0,0
-0.1207,-0.10718,-4.54E-21,0.13641,0.1218,5.80E-21,-1.13E-20,-1.16E-20,2.61E-42
-0.064439,-0.045352,-8.78E-18,0.085786,0.064487,6.71E-18,-1.15E-20,-1.16E-20,1.57E-42
-0.040102,-0.019383,5.79E-18,0.064535,0.040092,-4.35E-18,-2.54E-17,-2.47E-17,-4.59E-35
-0.027046,-0.0059064,2.25E-18,0.053638,0.027051,-3.01E-18,2.35E-17,2.28E-17,4.24E-35
-0.018987,0.0019998,-2.02E-18,0.047327,0.018988,1.93E-18,-2.40E-17,-2.21E-17,-1.84E-35
-0.013463,0.0070014,3.49E-18,0.043337,0.013454,-3.56E-18,2.23E-17,2.05E-17,1.71E-35
-0.009345,0.010305,-1.32E-18,0.040621,0.0093321,2.68E-18,0,0,0
-0.0060655,0.012524,4.45E-19,0.038636,0.0060537,7.70E-21,-1.72E-20,-1.56E-20,3.42E-38
-0.0033144,0.013999,-9.65E-19,0.037075,0.0033002,-2.43E-20,0,0,0
-0.00090494,0.014923,4.96E-19,0.035735,0.00089334,1.35E-20,4.17E-20,3.17E-20,-5.76E-42
