grad(k):0,grad(k):1,grad(k):2
1.56E-05,-4.39E-05,1.17E-21
1.38E-05,-4.49E-05,-9.59E-21
1.23E-05,-4.53E-05,1.49E-21
1.09E-05,-4.53E-05,7.84E-21
9.64E-06,-4.48E-05,0
8.58E-06,-4.39E-05,8.33E-22
7.65E-06,-4.26E-05,-7.79E-22
6.82E-06,-4.10E-05,4.88E-21
6.07E-06,-3.92E-05,-3.70E-21
5.39E-06,-3.71E-05,-2.65E-21
4.76E-06,-3.48E-05,1.73E-21
4.18E-06,-3.25E-05,-7.39E-22
3.64E-06,-3.01E-05,-2.28E-21
3.16E-06,-2.77E-05,1.06E-21
2.73E-06,-2.54E-05,0
2.34E-06,-2.32E-05,-2.51E-22
1.99E-06,-2.09E-05,1.92E-21
1.69E-06,-1.88E-05,-3.90E-21
1.42E-06,-1.66E-05,3.23E-22
1.17E-06,-1.44E-05,2.23E-21
9.52E-07,-1.22E-05,0
7.44E-07,-9.77E-06,1.01E-21
5.49E-07,-7.23E-06,-4.11E-22
3.58E-07,-4.56E-06,-1.10E-21
1.72E-07,-1.81E-06,-1.44E-22
-1.06E-08,9.30E-07,-1.52E-22
-1.88E-07,3.53E-06,3.25E-22
-3.54E-07,5.84E-06,5.27E-22
-5.03E-07,7.77E-06,-7.48E-22
-6.29E-07,9.25E-06,-8.19E-22
-7.24E-07,1.03E-05,1.76E-21
-7.82E-07,1.09E-05,-9.51E-22
-8.00E-07,1.13E-05,6.50E-23
-7.71E-07,1.16E-05,-7.07E-23
-6.93E-07,1.18E-05,7.68E-23
-5.60E-07,1.20E-05,8.35E-23
-3.67E-07,1.19E-05,6.40E-22
-1.11E-07,1.08E-05,-7.88E-22
2.09E-07,6.76E-06,-4.30E-22
5.87E-07,-5.53E-06,4.65E-22
1.01E-06,-4.12E-05,6.24E-23
1.46E-06,-0.00015872,-1.45E-25
2.26E-06,-0.00086116,3.04E-23
1.24E-06,-0.001036,0
-0.001123,0.0011486,-8.11E-24
-0.0010793,0.001124,-4.16E-23
-0.00049015,0.0005298,-6.01E-20
-0.00030179,0.00034142,1.19E-19
-0.00021834,0.00025933,-5.85E-20
-0.00017062,0.0002134,-1.19E-22
-0.00013916,0.00018393,6.08E-24
-0.00011646,0.00016333,2.34E-22
-9.90E-05,0.00014803,-2.42E-22
-8.48E-05,0.0001361,1.14E-23
-7.28E-05,0.00012638,0
-6.22E-05,0.00011812,0
-5.27E-05,0.0001108,-5.65E-20
-4.38E-05,0.00010403,5.26E-20
-3.54E-05,9.75E-05,0
-2.74E-05,9.09E-05,2.62E-20
-1.96E-05,8.42E-05,-2.45E-20
-1.20E-05,7.70E-05,-3.81E-22
-4.79E-06,6.93E-05,-2.28E-20
2.06E-06,6.10E-05,2.21E-20
8.42E-06,5.22E-05,-2.19E-20
1.41E-05,4.28E-05,2.00E-20
1.91E-05,3.30E-05,1.84E-20
2.31E-05,2.31E-05,-1.80E-20
2.62E-05,1.31E-05,0
2.82E-05,3.48E-06,0
2.92E-05,-5.63E-06,1.57E-20
2.93E-05,-1.40E-05,-1.64E-22
2.87E-05,-2.14E-05,-3.00E-20
2.74E-05,-2.78E-05,1.43E-20
2.56E-05,-3.32E-05,-2.49E-21
2.35E-05,-3.75E-05,0
2.14E-05,-4.08E-05,1.46E-21
1.92E-05,-4.33E-05,1.36E-21
1.71E-05,-4.50E-05,-1.12E-20
1.51E-05,-4.61E-05,9.73E-21
1.34E-05,-4.66E-05,2.21E-21
1.18E-05,-4.67E-05,0
1.05E-05,-4.63E-05,9.54E-22
9.31E-06,-4.55E-05,0
8.29E-06,-4.44E-05,0
7.40E-06,-4.29E-05,0
6.60E-06,-4.12E-05,-4.91E-21
5.89E-06,-3.92E-05,5.69E-21
5.23E-06,-3.70E-05,3.15E-21
4.63E-06,-3.47E-05,-2.54E-21
4.07E-06,-3.24E-05,0
3.57E-06,-3.00E-05,0
3.11E-06,-2.76E-05,-8.04E-22
2.69E-06,-2.53E-05,2.02E-21
2.32E-06,-2.30E-05,-2.08E-21
1.99E-06,-2.08E-05,0
1.69E-06,-1.86E-05,2.46E-22
1.42E-06,-1.65E-05,2.46E-22
1.19E-06,-1.43E-05,-2.49E-22
9.64E-07,-1.20E-05,-1.26E-22
7.59E-07,-9.57E-06,1.02E-21
5.62E-07,-7.03E-06,-1.08E-21
3.70E-07,-4.36E-06,0
1.81E-07,-1.64E-06,0
-2.55E-09,1.05E-06,0
-1.79E-07,3.59E-06,-1.66E-22
-3.44E-07,5.85E-06,0
-4.92E-07,7.72E-06,0
-6.14E-07,9.17E-06,0
-7.04E-07,1.02E-05,1.12E-22
-7.58E-07,1.09E-05,0
-7.70E-07,1.14E-05,1.06E-21
-7.35E-07,1.18E-05,-5.65E-22
-6.49E-07,1.23E-05,-7.11E-23
-5.09E-07,1.27E-05,-6.77E-22
-3.09E-07,1.29E-05,9.26E-23
-4.84E-08,1.20E-05,0
2.75E-07,8.03E-06,-5.48E-23
6.49E-07,-4.64E-06,0
1.06E-06,-4.18E-05,-6.35E-23
1.49E-06,-0.0001642,6.61E-23
2.24E-06,-0.00088049,-3.09E-23
1.26E-06,-0.0010529,0
-0.0012357,0.0012452,0
-0.0011837,0.0012152,-5.62E-20
-0.00052983,0.00056541,1.17E-19
-0.00032519,0.00036384,-6.03E-20
-0.00023501,0.00027657,-7.03E-20
-0.00018348,0.00022784,6.50E-20
-0.00014948,0.0001966,-6.97E-20
-0.00012488,0.00017475,-3.95E-21
-0.00010584,0.00015846,6.36E-20
-9.03E-05,0.00014569,-2.44E-22
-7.71E-05,0.0001352,0
-6.55E-05,0.00012616,6.23E-20
-5.49E-05,0.00011802,-5.80E-20
-4.51E-05,0.00011034,0
-3.57E-05,0.00010279,-2.86E-20
-2.68E-05,9.51E-05,2.63E-20
-1.82E-05,8.71E-05,4.04E-22
-1.00E-05,7.85E-05,2.69E-20
-2.26E-06,6.94E-05,-2.48E-20
4.94E-06,5.97E-05,-2.43E-20
1.14E-05,4.95E-05,-5.41E-22
1.71E-05,3.88E-05,2.34E-20
2.18E-05,2.80E-05,-2.08E-20
2.54E-05,1.71E-05,2.03E-20
2.80E-05,6.60E-06,0
2.95E-05,-3.34E-06,1.17E-21
2.99E-05,-1.25E-05,1.09E-21
2.95E-05,-2.06E-05,-1.04E-21
2.84E-05,-2.76E-05,-1.64E-20
2.68E-05,-3.35E-05,1.57E-20
2.48E-05,-3.82E-05,8.54E-22
2.27E-05,-4.18E-05,1.26E-20
2.05E-05,-4.45E-05,-1.14E-20
1.83E-05,-4.64E-05,-1.39E-21
1.63E-05,-4.75E-05,1.30E-21
1.44E-05,-4.81E-05,9.98E-21
1.27E-05,-4.82E-05,-1.03E-20
1.13E-05,-4.78E-05,1.03E-21
1.00E-05,-4.71E-05,-9.76E-22
8.90E-06,-4.61E-05,-6.99E-21
7.95E-06,-4.47E-05,4.56E-22
7.11E-06,-4.31E-05,6.52E-21
6.36E-06,-4.12E-05,0
5.68E-06,-3.91E-05,0
5.06E-06,-3.69E-05,3.24E-22
4.49E-06,-3.46E-05,3.07E-22
3.96E-06,-3.22E-05,-2.92E-22
3.48E-06,-2.98E-05,2.18E-21
3.05E-06,-2.74E-05,-4.07E-21
2.65E-06,-2.51E-05,2.16E-21
2.29E-06,-2.28E-05,0
1.97E-06,-2.06E-05,0
1.69E-06,-1.85E-05,-2.51E-22
1.43E-06,-1.63E-05,-2.51E-22
1.19E-06,-1.41E-05,0
9.75E-07,-1.18E-05,1.28E-22
7.69E-07,-9.36E-06,1.31E-22
5.71E-07,-6.82E-06,1.36E-22
3.79E-07,-4.17E-06,0
1.90E-07,-1.47E-06,1.19E-21
4.70E-09,1.18E-06,-1.27E-21
-1.72E-07,3.65E-06,-8.44E-23
-3.36E-07,5.84E-06,0
-4.81E-07,7.67E-06,9.76E-23
-5.98E-07,9.09E-06,9.55E-22
-6.85E-07,1.02E-05,-8.51E-22
-7.33E-07,1.09E-05,-6.20E-23
-7.39E-07,1.15E-05,-6.73E-23
-6.98E-07,1.21E-05,-7.31E-23
-6.05E-07,1.28E-05,0
-4.57E-07,1.35E-05,-1.30E-22
-2.50E-07,1.40E-05,4.72E-23
1.59E-08,1.33E-05,-5.14E-23
3.40E-07,9.32E-06,5.04E-22
7.10E-07,-3.87E-06,-1.12E-24
1.10E-06,-4.27E-05,-2.67E-22
1.51E-06,-0.00017035,-5.26E-22
2.21E-06,-0.00090063,3.34E-22
1.29E-06,-0.0010701,0
-0.0013712,0.0013567,-3.27E-20
-0.0013084,0.0013201,3.01E-20
-0.00057602,0.00060566,6.27E-23
-0.00035205,0.00038926,-7.53E-20
-0.00025396,0.00029624,6.98E-20
-0.00019794,0.0002444,-2.90E-22
-0.00016092,0.00021116,0
-0.00013404,0.00018784,8.12E-24
-0.00011315,0.00017036,2.79E-22
-9.60E-05,0.0001565,7.15E-20
-8.14E-05,0.00014495,-6.63E-20
-6.84E-05,0.00013481,0
-5.66E-05,0.00012549,0
-4.56E-05,0.00011653,0
-3.52E-05,0.00010757,-2.45E-22
-2.54E-05,9.84E-05,0
-1.61E-05,8.87E-05,-4.59E-22
-7.29E-06,7.85E-05,-8.67E-22
8.21E-07,6.77E-05,-4.09E-22
8.15E-06,5.64E-05,0
1.45E-05,4.47E-05,-2.50E-20
1.99E-05,3.28E-05,2.28E-20
2.41E-05,2.10E-05,-2.28E-20
2.71E-05,9.53E-06,-9.41E-23
2.90E-05,-1.27E-06,2.59E-23
2.99E-05,-1.12E-05,1.82E-20
2.98E-05,-2.00E-05,5.73E-22
2.89E-05,-2.76E-05,1.07E-21
2.74E-05,-3.39E-05,1.79E-20
2.56E-05,-3.90E-05,-3.10E-20
2.35E-05,-4.30E-05,1.34E-20
2.13E-05,-4.59E-05,8.15E-22
1.92E-05,-4.79E-05,1.11E-20
1.71E-05,-4.91E-05,-1.16E-20
1.52E-05,-4.97E-05,-1.02E-20
1.35E-05,-4.98E-05,1.00E-20
1.20E-05,-4.95E-05,8.81E-21
1.06E-05,-4.88E-05,-1.79E-20
9.47E-06,-4.78E-05,8.58E-21
8.46E-06,-4.65E-05,-7.06E-21
7.57E-06,-4.49E-05,7.46E-21
6.80E-06,-4.32E-05,0
6.10E-06,-4.12E-05,3.69E-22
5.46E-06,-3.90E-05,0
4.88E-06,-3.67E-05,-3.32E-22
4.35E-06,-3.44E-05,-4.08E-24
3.85E-06,-3.20E-05,2.99E-22
3.40E-06,-2.96E-05,2.83E-22
2.98E-06,-2.72E-05,2.13E-21
2.60E-06,-2.49E-05,-2.19E-21
2.26E-06,-2.27E-05,0
1.95E-06,-2.05E-05,0
1.68E-06,-1.83E-05,1.99E-21
1.43E-06,-1.61E-05,-2.04E-22
1.20E-06,-1.39E-05,-2.09E-21
9.81E-07,-1.16E-05,1.03E-21
7.77E-07,-9.14E-06,-1.22E-21
5.78E-07,-6.60E-06,0
3.85E-07,-3.97E-06,0
1.95E-07,-1.31E-06,-1.22E-21
9.43E-09,1.29E-06,1.29E-21
-1.67E-07,3.71E-06,8.61E-23
-3.29E-07,5.84E-06,-7.43E-22
-4.70E-07,7.62E-06,6.93E-22
-5.84E-07,9.03E-06,-1.08E-22
-6.65E-07,1.01E-05,-5.82E-23
-7.08E-07,1.10E-05,6.32E-23
-7.07E-07,1.17E-05,1.10E-21
-6.59E-07,1.25E-05,-1.04E-21
-5.59E-07,1.34E-05,-6.93E-22
-4.03E-07,1.44E-05,7.46E-22
-1.90E-07,1.51E-05,-4.81E-23
8.19E-08,1.46E-05,5.26E-22
4.05E-07,1.06E-05,-4.54E-22
7.69E-07,-3.22E-06,0
1.15E-06,-4.40E-05,-2.27E-22
1.52E-06,-0.0001773,2.81E-22
2.18E-06,-0.00092163,-6.41E-23
1.32E-06,-0.0010875,-2.76E-24
-0.0015373,0.0014894,-3.63E-20
-0.0014591,0.0014438,3.35E-20
-0.00062976,0.00065207,0
-0.00038267,0.0004185,-8.30E-20
-0.00027524,0.00031889,7.66E-20
-0.00021395,0.00026346,2.37E-22
-0.00017335,0.00022782,-8.33E-20
-0.00014375,0.00020264,-4.98E-21
-0.00012063,0.00018355,7.58E-20
-0.00010159,0.00016818,-7.84E-20
-8.52E-05,0.00015511,7.27E-20
-7.07E-05,0.00014341,-2.93E-22
-5.75E-05,0.00013242,7.22E-20
-4.53E-05,0.00012168,-6.71E-20
-3.39E-05,0.00011083,3.39E-20
-2.32E-05,9.97E-05,-6.43E-20
-1.32E-05,8.80E-05,3.10E-20
-4.06E-06,7.58E-05,-2.95E-20
4.15E-06,6.32E-05,2.85E-20
1.13E-05,5.03E-05,0
1.73E-05,3.72E-05,0
2.20E-05,2.44E-05,-2.50E-20
2.55E-05,1.20E-05,2.39E-20
2.78E-05,3.44E-07,7.18E-22
2.90E-05,-1.03E-05,0
2.91E-05,-1.97E-05,-6.35E-22
2.85E-05,-2.78E-05,-1.19E-21
2.73E-05,-3.46E-05,-1.70E-20
2.56E-05,-4.00E-05,1.58E-20
2.37E-05,-4.42E-05,4.82E-22
2.16E-05,-4.73E-05,1.50E-20
1.96E-05,-4.94E-05,-1.45E-20
1.76E-05,-5.07E-05,0
1.57E-05,-5.14E-05,1.12E-20
1.40E-05,-5.15E-05,-2.13E-20
1.25E-05,-5.11E-05,9.55E-21
1.11E-05,-5.04E-05,-5.69E-22
9.94E-06,-4.95E-05,5.28E-22
8.90E-06,-4.82E-05,-8.17E-21
7.99E-06,-4.67E-05,7.16E-21
7.19E-06,-4.50E-05,-4.33E-22
6.48E-06,-4.31E-05,0
5.83E-06,-4.10E-05,-6.18E-21
5.25E-06,-3.88E-05,1.13E-20
4.70E-06,-3.65E-05,-3.27E-21
4.20E-06,-3.41E-05,-3.24E-21
3.74E-06,-3.17E-05,2.33E-21
3.31E-06,-2.93E-05,-2.67E-21
2.91E-06,-2.70E-05,0
2.55E-06,-2.47E-05,1.34E-22
2.23E-06,-2.24E-05,1.31E-22
1.93E-06,-2.02E-05,0
1.67E-06,-1.81E-05,0
1.42E-06,-1.59E-05,2.16E-21
1.20E-06,-1.37E-05,-6.56E-23
9.82E-07,-1.13E-05,-2.16E-21
7.79E-07,-8.92E-06,0
5.82E-07,-6.38E-06,1.20E-21
3.88E-07,-3.77E-06,-1.19E-21
1.97E-07,-1.14E-06,-7.78E-23
1.15E-08,1.40E-06,-8.25E-23
-1.64E-07,3.76E-06,0
-3.23E-07,5.84E-06,-7.59E-22
-4.61E-07,7.58E-06,1.63E-21
-5.71E-07,8.99E-06,1.05E-23
-6.46E-07,1.01E-05,-1.00E-21
-6.81E-07,1.11E-05,6.44E-23
-6.73E-07,1.20E-05,0
-6.17E-07,1.29E-05,-7.60E-23
-5.09E-07,1.41E-05,-6.24E-22
-3.47E-07,1.53E-05,6.71E-22
-1.26E-07,1.63E-05,0
1.49E-07,1.60E-05,-5.35E-23
4.72E-07,1.18E-05,-4.68E-22
8.27E-07,-2.74E-06,4.73E-22
1.19E-06,-4.57E-05,-3.39E-23
1.53E-06,-0.0001851,-2.61E-22
2.13E-06,-0.00094354,2.98E-22
1.36E-06,-0.0011052,2.81E-24
-0.00175,0.0016577,1.34E-22
-0.0016446,0.0015944,0
-0.00069131,0.00070465,4.17E-23
-0.0004171,0.00045118,4.46E-23
-0.00029901,0.00034409,0
-0.00023168,0.00028449,-8.54E-23
-0.00018693,0.00024592,-1.76E-22
-0.00015414,0.00021837,-9.08E-20
-0.0001284,0.00019714,1.73E-19
-0.00010709,0.00017971,4.48E-21
-8.87E-05,0.00016455,-8.04E-20
-7.25E-05,0.00015069,8.21E-20
-5.77E-05,0.00013744,-7.60E-20
-4.42E-05,0.00012437,-7.67E-20
-3.18E-05,0.00011115,7.17E-20
-2.03E-05,9.76E-05,0
-9.99E-06,8.37E-05,0
-7.73E-07,6.95E-05,-7.56E-22
7.20E-06,5.52E-05,3.09E-20
1.39E-05,4.09E-05,4.67E-22
1.92E-05,2.69E-05,-2.77E-20
2.31E-05,1.36E-05,9.34E-24
2.57E-05,1.20E-06,0
2.72E-05,-1.01E-05,-1.12E-21
2.76E-05,-2.00E-05,0
2.73E-05,-2.85E-05,-2.02E-20
2.63E-05,-3.55E-05,3.99E-20
2.49E-05,-4.12E-05,-1.97E-20
2.32E-05,-4.56E-05,0
2.13E-05,-4.88E-05,1.51E-20
1.95E-05,-5.10E-05,-1.50E-20
1.77E-05,-5.23E-05,4.22E-22
1.59E-05,-5.30E-05,-1.23E-20
1.43E-05,-5.31E-05,2.14E-22
1.29E-05,-5.28E-05,5.68E-22
1.15E-05,-5.21E-05,1.03E-20
1.04E-05,-5.11E-05,5.85E-22
9.32E-06,-4.99E-05,-1.08E-21
8.40E-06,-4.84E-05,0
7.59E-06,-4.68E-05,8.59E-24
6.87E-06,-4.49E-05,0
6.22E-06,-4.29E-05,0
5.63E-06,-4.08E-05,-3.76E-22
5.08E-06,-3.85E-05,5.16E-21
4.57E-06,-3.62E-05,-5.07E-21
4.09E-06,-3.38E-05,2.63E-21
3.65E-06,-3.14E-05,-1.57E-22
3.24E-06,-2.90E-05,-4.67E-21
2.87E-06,-2.67E-05,2.32E-21
2.53E-06,-2.44E-05,-1.38E-22
2.21E-06,-2.22E-05,-2.23E-21
1.93E-06,-2.00E-05,9.76E-23
1.66E-06,-1.78E-05,2.15E-21
1.42E-06,-1.57E-05,0
1.20E-06,-1.34E-05,-6.65E-23
9.87E-07,-1.11E-05,0
7.82E-07,-8.68E-06,0
5.84E-07,-6.15E-06,1.15E-21
3.87E-07,-3.56E-06,-8.47E-24
1.96E-07,-9.77E-07,-2.55E-21
1.15E-08,1.52E-06,1.43E-21
-1.63E-07,3.81E-06,1.40E-21
-3.20E-07,5.84E-06,1.37E-23
-4.53E-07,7.55E-06,-1.65E-21
-5.58E-07,8.96E-06,0
-6.27E-07,1.01E-05,6.06E-23
-6.55E-07,1.12E-05,-6.57E-23
-6.39E-07,1.22E-05,-3.57E-23
-5.75E-07,1.34E-05,6.63E-22
-4.58E-07,1.48E-05,-7.13E-22
-2.88E-07,1.64E-05,-6.48E-22
-6.03E-08,1.76E-05,8.22E-22
2.19E-07,1.74E-05,0
5.41E-07,1.30E-05,4.78E-22
8.87E-07,-2.45E-06,-4.52E-22
1.23E-06,-4.79E-05,-1.74E-23
1.54E-06,-0.00019386,2.66E-22
2.08E-06,-0.0009664,-3.46E-22
1.39E-06,-0.0011232,7.80E-23
-0.0019957,0.0018751,-6.70E-24
-0.0018442,0.0017766,0
-0.00074766,0.00076072,-4.30E-23
-0.00044863,0.00048619,-4.60E-23
-0.00032106,0.00037124,-1.04E-19
-0.00024811,0.00030697,9.63E-20
-0.00019926,0.00026486,-1.02E-19
-0.00016316,0.00023423,9.49E-20
-0.0001346,0.00021012,0
-0.00011087,0.00018986,-8.20E-23
-9.04E-05,0.00017186,0
-7.24E-05,0.0001551,1.78E-22
-5.62E-05,0.00013897,-1.71E-22
-4.16E-05,0.00012303,0
-2.84E-05,0.00010708,4.02E-20
-1.67E-05,9.10E-05,1.08E-21
-6.36E-06,7.49E-05,8.81E-22
2.44E-06,5.90E-05,-3.42E-20
9.72E-06,4.33E-05,7.73E-22
1.55E-05,2.83E-05,0
1.98E-05,1.41E-05,-4.61E-22
2.27E-05,1.05E-06,-4.36E-22
2.44E-05,-1.07E-05,-4.15E-22
2.51E-05,-2.09E-05,3.87E-22
2.50E-05,-2.96E-05,0
2.43E-05,-3.68E-05,3.38E-22
2.32E-05,-4.25E-05,2.02E-20
2.18E-05,-4.70E-05,5.60E-23
2.03E-05,-5.02E-05,-3.45E-20
1.87E-05,-5.25E-05,1.64E-20
1.71E-05,-5.39E-05,0
1.56E-05,-5.46E-05,-4.34E-22
1.42E-05,-5.47E-05,3.95E-22
1.29E-05,-5.44E-05,7.37E-22
1.17E-05,-5.37E-05,0
1.06E-05,-5.27E-05,-9.50E-21
9.60E-06,-5.15E-05,1.87E-20
8.72E-06,-5.01E-05,-8.39E-21
7.92E-06,-4.85E-05,0
7.21E-06,-4.67E-05,4.72E-22
6.57E-06,-4.48E-05,0
5.97E-06,-4.27E-05,-6.10E-21
5.43E-06,-4.05E-05,6.90E-21
4.92E-06,-3.82E-05,5.74E-21
4.44E-06,-3.58E-05,-5.79E-21
3.99E-06,-3.35E-05,1.62E-22
3.57E-06,-3.11E-05,1.53E-22
3.18E-06,-2.87E-05,2.29E-21
2.82E-06,-2.64E-05,-1.31E-22
2.49E-06,-2.41E-05,-4.45E-21
2.19E-06,-2.19E-05,1.08E-22
1.91E-06,-1.98E-05,2.13E-21
1.66E-06,-1.76E-05,6.67E-23
1.42E-06,-1.54E-05,2.18E-21
1.20E-06,-1.32E-05,-2.14E-21
9.87E-07,-1.09E-05,1.10E-21
7.82E-07,-8.43E-06,-2.28E-21
5.82E-07,-5.92E-06,-5.97E-23
3.84E-07,-3.36E-06,1.20E-21
1.91E-07,-8.12E-07,8.13E-23
7.38E-09,1.62E-06,-4.31E-23
-1.65E-07,3.87E-06,4.60E-23
-3.19E-07,5.85E-06,0
-4.48E-07,7.53E-06,-8.27E-22
-5.46E-07,8.96E-06,9.11E-22
-6.08E-07,1.02E-05,3.10E-23
-6.29E-07,1.14E-05,0
-6.04E-07,1.26E-05,1.21E-21
-5.30E-07,1.40E-05,-1.30E-21
-4.04E-07,1.57E-05,-6.51E-22
-2.23E-07,1.75E-05,7.00E-22
1.15E-08,1.90E-05,8.00E-22
2.96E-07,1.88E-05,-8.90E-22
6.17E-07,1.41E-05,0
9.53E-07,-2.39E-06,-3.31E-23
1.27E-06,-5.05E-05,1.77E-23
1.55E-06,-0.00020364,0
2.03E-06,-0.0009902,8.42E-23
1.42E-06,-0.0011414,-7.78E-23
-0.0022465,0.0021504,5.28E-20
-0.0020244,0.0019899,-4.87E-20
-0.00078203,0.00081554,0
-0.00046842,0.00052154,1.14E-19
-0.00033561,0.0003992,-1.05E-19
-0.00025892,0.0003299,1.14E-19
-0.00020685,0.00028351,6.91E-21
-0.00016789,0.00024889,-1.04E-19
-0.00013681,0.00022093,0
-0.0001109,0.00019688,-1.04E-19
-8.87E-05,0.00017516,9.66E-20
-6.92E-05,0.0001548,-1.81E-22
-5.21E-05,0.00013523,-9.34E-20
-3.70E-05,0.00011614,8.71E-20
-2.38E-05,9.74E-05,0
-1.25E-05,7.91E-05,0
-2.96E-06,6.13E-05,3.90E-20
4.80E-06,4.43E-05,-3.64E-20
1.09E-05,2.82E-05,-3.52E-20
1.54E-05,1.33E-05,-1.51E-22
1.85E-05,-1.93E-07,5.34E-24
2.04E-05,-1.21E-05,5.80E-20
2.14E-05,-2.25E-05,-2.71E-20
2.16E-05,-3.11E-05,0
2.12E-05,-3.83E-05,0
2.04E-05,-4.40E-05,-5.15E-22
1.94E-05,-4.83E-05,-2.04E-20
1.82E-05,-5.16E-05,1.95E-20
1.70E-05,-5.38E-05,-1.74E-20
1.58E-05,-5.52E-05,1.65E-20
1.46E-05,-5.59E-05,0
1.35E-05,-5.61E-05,-1.33E-20
1.24E-05,-5.58E-05,1.27E-20
1.14E-05,-5.51E-05,-3.72E-22
1.05E-05,-5.42E-05,1.06E-20
9.62E-06,-5.30E-05,-1.04E-21
8.82E-06,-5.16E-05,-5.49E-22
8.10E-06,-5.00E-05,-8.80E-21
7.43E-06,-4.83E-05,0
6.81E-06,-4.64E-05,-7.25E-21
6.24E-06,-4.45E-05,1.40E-20
5.71E-06,-4.23E-05,-6.86E-21
5.21E-06,-4.01E-05,-6.12E-21
4.74E-06,-3.78E-05,6.15E-21
4.30E-06,-3.55E-05,0
3.88E-06,-3.31E-05,-2.51E-21
3.48E-06,-3.07E-05,2.32E-21
3.11E-06,-2.84E-05,0
2.77E-06,-2.61E-05,-7.16E-23
2.45E-06,-2.38E-05,0
2.16E-06,-2.16E-05,2.15E-21
1.89E-06,-1.95E-05,-4.23E-21
1.64E-06,-1.73E-05,2.18E-21
1.41E-06,-1.52E-05,-6.83E-23
1.19E-06,-1.29E-05,0
9.78E-07,-1.06E-05,-1.12E-21
7.73E-07,-8.18E-06,1.21E-21
5.72E-07,-5.69E-06,-1.20E-21
3.76E-07,-3.16E-06,2.60E-21
1.84E-07,-6.58E-07,-1.31E-21
1.34E-09,1.73E-06,4.40E-23
-1.68E-07,3.92E-06,2.35E-23
-3.17E-07,5.86E-06,0
-4.41E-07,7.54E-06,8.17E-22
-5.32E-07,8.99E-06,-9.30E-22
-5.86E-07,1.03E-05,-1.03E-21
-5.98E-07,1.16E-05,1.09E-21
-5.63E-07,1.30E-05,0
-4.79E-07,1.47E-05,2.02E-23
-3.41E-07,1.66E-05,-7.09E-22
-1.51E-07,1.87E-05,7.63E-22
9.30E-08,2.04E-05,0
3.82E-07,2.03E-05,-4.61E-22
7.00E-07,1.52E-05,-2.00E-23
1.02E-06,-2.57E-06,5.42E-22
1.32E-06,-5.36E-05,0
1.56E-06,-0.00021443,0
1.96E-06,-0.0010148,6.84E-23
1.43E-06,-0.0011596,-8.48E-23
-0.0024792,0.0024919,1.30E-24
-0.0021586,0.0022296,1.08E-19
-0.00078433,0.00086287,-9.99E-20
-0.00047152,0.00055399,2.78E-23
-0.00033937,0.00042555,0
-0.00026156,0.00035091,4.12E-23
-0.00020766,0.00029933,-2.57E-23
-0.00016674,0.00025964,0
-0.00013388,0.00022676,1.15E-19
-0.00010655,0.00019801,-1.07E-19
-8.33E-05,0.0001719,1.07E-19
-6.34E-05,0.00014755,-9.98E-20
-4.63E-05,0.00012451,-9.89E-20
-3.18E-05,0.00010258,-2.48E-21
-1.95E-05,8.17E-05,8.79E-20
-9.40E-06,6.20E-05,4.17E-23
-1.31E-06,4.36E-05,0
4.96E-06,2.66E-05,0
9.62E-06,1.13E-05,6.98E-23
1.29E-05,-2.36E-06,-3.34E-20
1.50E-05,-1.43E-05,3.15E-20
1.62E-05,-2.44E-05,0
1.67E-05,-3.29E-05,2.73E-20
1.68E-05,-3.98E-05,-2.56E-20
1.64E-05,-4.53E-05,2.33E-20
1.59E-05,-4.95E-05,-2.20E-20
1.53E-05,-5.26E-05,0
1.45E-05,-5.48E-05,-2.95E-22
1.38E-05,-5.62E-05,6.70E-23
1.30E-05,-5.69E-05,1.24E-22
1.23E-05,-5.71E-05,-1.14E-22
1.15E-05,-5.69E-05,-2.16E-22
1.08E-05,-5.63E-05,1.23E-20
1.01E-05,-5.54E-05,-5.94E-22
9.39E-06,-5.43E-05,-5.79E-22
8.74E-06,-5.30E-05,-1.00E-20
8.13E-06,-5.15E-05,0
7.54E-06,-4.98E-05,-1.36E-22
6.99E-06,-4.80E-05,-7.68E-21
6.46E-06,-4.61E-05,7.74E-21
5.96E-06,-4.41E-05,0
5.48E-06,-4.19E-05,-6.39E-21
5.02E-06,-3.97E-05,1.22E-20
4.59E-06,-3.74E-05,-5.90E-21
4.17E-06,-3.50E-05,0
3.77E-06,-3.27E-05,2.48E-21
3.40E-06,-3.03E-05,-2.48E-21
3.04E-06,-2.80E-05,0
2.72E-06,-2.58E-05,2.33E-21
2.41E-06,-2.35E-05,-2.32E-21
2.13E-06,-2.14E-05,-1.73E-23
1.87E-06,-1.92E-05,-8.62E-23
1.62E-06,-1.71E-05,-3.44E-23
1.40E-06,-1.49E-05,2.18E-21
1.18E-06,-1.27E-05,-2.28E-21
9.66E-07,-1.03E-05,0
7.61E-07,-7.94E-06,-1.21E-21
5.60E-07,-5.47E-06,2.46E-21
3.64E-07,-2.97E-06,-4.72E-23
1.73E-07,-5.16E-07,-2.73E-21
-6.11E-09,1.82E-06,1.44E-21
-1.72E-07,3.96E-06,-2.40E-23
-3.16E-07,5.87E-06,0
-4.32E-07,7.55E-06,9.24E-22
-5.16E-07,9.05E-06,1.80E-23
-5.59E-07,1.05E-05,-1.04E-21
